"","corr_type","Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5","kq345_cond_parq1","k_rank_cond_parq123"
"1","Pooled","ACADEMIC_SELFCONCEPT","Scale: Academic Self Concept","ACADEMIC_SELFCONCEPT.scale",49.6883611623223,318,-0.11530196066709,0.492492891613365,0.635933098972332,-0.29583260951696,-0.511808919445034,-0.603506354909565,-0.643710327728331,0.662746262422104,0.722007978483588,0.757036085112259,0.759201723575481,0.578324824970447,0.597090754556067,0.604383843364353,0.577003409783541,0.616488234287769,-0.15100580138377,-0.435498818041988,-0.456901804507401,-0.396691706466737,0.611957251931183,-0.223073520961648,-0.492253244430251,-0.494504612044358,-0.537909358096247,0.646104298200709,-0.24106992594079,-0.437569036898913,-0.538246925569412,-0.550431467112033,0.629662603949249,-0.230845191716273,-0.388247974063529,-0.527492141872138,-0.585875323244936,0.61023688141181,-0.198200986195875,-0.47477454648572,-0.604938806398592,-0.599468456397142,0.649043894512007,-0.342575606274368,-0.489614032297701,-0.616898099394973,-0.509861092802177,0.641660982055355,0.379771839472297,-0.439873880911617
"2","Pooled","ACT05","Act: Challenged a professors ideas in class","ACT05.frequently",0.137612530454715,295,-0.215725512117545,-0.066553918696743,0.0425938622579439,-0.0194592773119309,0.023492866219759,-0.0606142518697645,-0.0856972594766045,0.0551616427271569,0.0569326064259449,0.0693956629937896,0.046366841931218,-0.0433609719917711,0.0191465199043174,0.0644103721353501,0.0509187744685818,0.0175829312565574,0.137432016202397,0.112711272350307,-0.153647556267729,-0.0850526036565563,0.0191488896292068,0.0439651810000002,0.00609511621616283,-0.0909553322899577,-0.0424083600892724,0.0419720787452026,-0.0182425289547152,-0.0509764189653551,-0.038872823173988,-0.096925189467531,0.0762358881206874,-0.122171822456438,0.0752560378496269,0.0154218585554914,-0.0819701448111643,0.0373506734675896,0.0258421046250271,0.0029230908914497,-0.0473504618592323,-0.0297774104132573,0.0224384541978506,-0.204034692618759,-0.182354242836543,-0.174011145063396,-0.128302127181992,0.228088671483126,-0.155141288617995,-0.239817105671819
"3","Pooled","ACT05","Act: Challenged a professors ideas in class","ACT05.notatall",0.275481758695075,295,0.417978420254331,0.0933401665589565,-0.0661115317971491,0.0368419635626417,0.0149242316643095,0.0620359811687347,0.0759908100709589,-0.0643598502924742,-0.0882605809609915,-0.123026544256638,-0.142283515148836,0.0494489745160135,-0.0239133846826212,-0.062840375743123,-0.0618708299855026,-0.0362680669086054,-0.154467839085828,-0.0481297963808228,0.117104198071242,0.0632631208812899,-0.0112507499927889,-0.0711666814298659,0.0425744699711667,0.052498123024324,0.0533263718564934,-0.0388152745866215,0.0252058058182205,0.022327588723734,0.0492182344415896,0.0607586596909982,-0.057783466871126,0.116567713256584,-0.0303531773961414,-0.0197928575255193,0.0418826618710039,-0.0275786037520519,-0.0260228539630904,0.0404270954601108,0.0565630264048789,0.00702648491645018,-0.0261889144947763,0.379000741476794,0.321765914175524,0.187107900753155,0.0330300665699583,-0.299555211737034,0.122746570369766,0.407606480552992
"4","Pooled","ACT05","Act: Challenged a professors ideas in class","ACT05.occasionally",0.58690571085021,295,-0.470311484182157,-0.0906232781264342,0.0677492673987406,-0.0411063967987597,-0.0412399333667065,-0.0473928982506399,-0.049082309095438,0.0552207248477209,0.0903931503266018,0.133806704150167,0.181310648201647,-0.041659852304103,0.0215750086588885,0.0456484371687839,0.0547383655671339,0.0416989668272084,0.128583251918782,-0.0147060918376825,-0.0587214293286849,-0.0301183165237024,0.00220347098918469,0.0744073224076032,-0.0699015688949634,-0.00902558277218135,-0.048337536592497,0.026482216535774,-0.0242604236635934,0.00579500676807914,-0.0448241415917092,-0.0169830738420293,0.028645673566266,-0.0825675006709815,-0.0125457950854848,0.018190873333206,0.000171134626326633,0.0129154688674151,0.0195546489184378,-0.06413095566815,-0.0494155600160648,0.0125875663928576,0.0224760197753666,-0.4198502039797,-0.349290085265294,-0.149845731898761,0.0500218782080723,0.279474103594711,-0.066181810165363,-0.435565858287296
"5","Pooled","ACT11","Act: Did extra (unassigned) work for a course","ACT11.frequently",0.100715221243483,260,0.0464391664168168,-0.160473426718532,-0.214912102722277,-0.00101894647388028,0.216869566272756,0.232750726139577,0.231486137338432,-0.235358391935397,-0.273060786777726,-0.302273669175816,-0.341568338626155,-0.199564775005632,-0.177070294628159,-0.174425352831975,-0.198482199817148,-0.195686890780624,-0.00178284633943051,0.318107533079055,0.14100357623782,0.0821916912227987,-0.22302552768699,-0.0309244546035326,0.234963975574599,0.187908085634638,0.164144238118126,-0.215101369902537,-0.049405551991225,0.119708454496254,0.239081452317523,0.180812849640153,-0.200073922063441,-0.04199528833986,0.182964427037916,0.241987560547126,0.187461660624831,-0.218515125176082,-0.0172852217392617,0.168806425232903,0.185243918765099,0.250545993457346,-0.223745674188654,0.136290549202411,0.205021787637735,0.142333413495829,0.100539823124756,-0.192702458857393,-0.20787364462276,0.149721907734202
"6","Pooled","ACT11","Act: Did extra (unassigned) work for a course","ACT11.notatall",0.276432368576491,260,0.129776483680767,0.252323068592662,0.200090972739955,0.02607436108102,-0.152704184365658,-0.252409777257794,-0.283997059326253,0.243900786433824,0.279921226922902,0.310506418801731,0.360316589908336,0.221714464433085,0.171671425778725,0.159455379515603,0.185225901358643,0.19531525540866,-0.0884999368058583,-0.227352844930054,-0.139142382615975,-0.136782527506571,0.243583176860826,0.054701747258769,-0.18678114571818,-0.211453440255935,-0.203931845786895,0.219668341260815,0.103972563592894,-0.0515388598216046,-0.285712510699188,-0.253923660243395,0.221150890940886,0.0657025151419939,-0.126169138488924,-0.255325278878171,-0.257224154583864,0.237230426967009,0.00581912499600134,-0.107977096168537,-0.201680651841504,-0.304902358312501,0.241363776597402,0.0374886882350733,-0.0821666602637937,-0.181208129504171,-0.238726243252654,0.157656806448302,0.201407275813343,-0.0176378538531232
"7","Pooled","ACT11","Act: Did extra (unassigned) work for a course","ACT11.occasionally",0.622852410180025,260,-0.229473654179281,-0.212778327413157,-0.0871499931178037,-0.0364731605126593,0.0173194688526892,0.145634781635713,0.192145264841585,-0.130995883550139,-0.147602456230599,-0.164309582200508,-0.199225026588558,-0.132467319844788,-0.0815818466940273,-0.0665112106159315,-0.0811070895776677,-0.0981887368215946,0.128672912393033,0.0302324944764113,0.0684637561812855,0.119812751030854,-0.142018168070795,-0.0497258544422711,0.0493858109083866,0.128589670652966,0.139911654513648,-0.115070955393099,-0.103238275151201,-0.0374441306410839,0.187538344225726,0.196145707879981,-0.13118462890532,-0.0552104232669906,0.0107920960716845,0.141222402155479,0.194694519226373,-0.137098608439304,0.00773572684748534,-0.00214006335661528,0.117043450029792,0.204409322559128,-0.138162686496117,-0.180647821190933,-0.0728881596710148,0.127598142283152,0.249044186297053,-0.0469195509578578,-0.0955897741287527,-0.11403160335223
"8","Pooled","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.frequently",0.0546506850970252,183,0.363467365007907,-0.232556966470001,-0.488659809420298,0.292739569011726,0.441303829030975,0.466350342958037,0.367821087117395,-0.474334271273784,-0.50171017689224,-0.525053787580247,-0.556015428222412,-0.37237362576458,-0.428409072013729,-0.463491081241159,-0.431931991825475,-0.463247507461672,0.0923587482410047,0.266530922750454,0.392027764214619,0.237838680627248,-0.425171823575565,0.175951961025498,0.388338834887979,0.342048657000455,0.280791500157884,-0.419753649525266,0.230457543417671,0.395680735821424,0.408981651395254,0.26475996262992,-0.438910246801262,0.259614919765267,0.366243657789065,0.403776392810628,0.280047759670168,-0.41652670255945,0.23815436328366,0.366969793745045,0.42530652715751,0.366998195105561,-0.452066200479482,0.622836462717849,0.644807973205888,0.561765502197161,0.364309004720549,-0.623203054491688,-0.239940174977378,0.6602368193325
"9","Pooled","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.notatall",0.561525821028975,183,-0.285658547611571,0.365893899519212,0.522276039344565,-0.240336169423898,-0.431676471754539,-0.51056776013768,-0.505173099783613,0.534830032404249,0.595702259089523,0.6361866821286,0.691491998997935,0.438556131110739,0.475257987071439,0.486386665684558,0.442851441341916,0.507774285985819,-0.110038135242598,-0.319071476219016,-0.395335456080653,-0.31852086777406,0.491880395708073,-0.15709709212458,-0.371512695944974,-0.428733602226179,-0.39535700808086,0.494373330733038,-0.157029396850563,-0.39762868809084,-0.444722827374611,-0.390151573276514,0.494195232774263,-0.151516495149744,-0.349267876804798,-0.444528877109944,-0.413602756599166,0.463953167061968,-0.21092152335559,-0.357255888499703,-0.471978567954489,-0.503837109654903,0.522240111648346,-0.523398806102633,-0.59895720295362,-0.600589205095734,-0.504614191034652,0.656937239306006,0.286914410983351,-0.623046717907818
"10","Pooled","ACT12","Act: Did not have time to study due to family responsibilities","ACT12.occasionally",0.383823493874,183,0.243885100945766,-0.390086124131006,-0.504550194830666,0.209545707927606,0.404549671453307,0.497025782939006,0.52298769202741,-0.525372197828045,-0.594041946265159,-0.637999357383343,-0.698358480250163,-0.436328564869659,-0.464549820533826,-0.467074191081236,-0.421957273656167,-0.494490239865212,0.109837208341815,0.318914573971005,0.374535536367486,0.327778889869422,-0.486873910490715,0.142105822865921,0.345318590069703,0.433887206892649,0.411657149587575,-0.491866853833612,0.123843272618245,0.376248281741499,0.432002304456437,0.410350305020451,-0.485251062940715,0.107074272242583,0.324256308858736,0.433490225702174,0.435224465016901,-0.454063922284443,0.190154385773735,0.334223382302678,0.461393110037347,0.521554616987519,-0.516707184205872,0.461241143749476,0.550483019114761,0.580261084054859,0.523444546510537,-0.631790037382988,-0.286682914892113,0.576125974290942
"11","Pooled","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.frequently",0.0844444970750539,183,0.160066405643818,-0.286611258413777,-0.509712808839918,0.284170523840931,0.436172192124038,0.516907530658985,0.411638248592011,-0.507344917251609,-0.523078280895538,-0.535064007311866,-0.556182386446098,-0.41827373118806,-0.458575619918732,-0.49369417992196,-0.468700035291903,-0.491471002334222,0.101125484614788,0.292156041274913,0.410068475813412,0.289315713677421,-0.471153464519943,0.174838073837435,0.372808700185028,0.439514023237698,0.292831145365576,-0.463020271694758,0.209246241758564,0.406052667661734,0.469038983152571,0.330965101156832,-0.490748449699158,0.251816425648968,0.412924052609662,0.44682790162827,0.322685910658916,-0.461534439052389,0.248051382183127,0.355616359641907,0.484042728766611,0.416790517533963,-0.493569558208732,0.39767572934914,0.475753508521246,0.546748408358138,0.475331672234565,-0.570666234083489,-0.263110629231783,0.496937003924889
"12","Pooled","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.notatall",0.531108637472468,183,-0.115438131111311,0.355861256543635,0.538882143919027,-0.300005141314498,-0.458712433138099,-0.52164608133661,-0.46241211716531,0.538613718534841,0.569266194279531,0.586593941437604,0.601848603842727,0.447298146538721,0.494545948900686,0.513508747387688,0.489354238112799,0.529304810405193,-0.115770471191135,-0.308042123081423,-0.385053135722494,-0.318469989584159,0.485015548210352,-0.20671346815739,-0.398762530827064,-0.473916386125128,-0.322838165965839,0.505413478971912,-0.212336387780114,-0.429721040470555,-0.462818147183785,-0.382278976229093,0.518792780152708,-0.241713347285731,-0.421511132508623,-0.455827725594368,-0.376580468134424,0.488775464963342,-0.267798840370983,-0.386520010848297,-0.495755973783293,-0.464073124401988,0.531799052509899,-0.353357473058058,-0.457627925913231,-0.55096847075074,-0.508520630751952,0.570775238310247,0.283059678125589,-0.461617065490189
"13","Pooled","ACT13","Act: Did not have time to study due to job responsibilities","ACT13.occasionally",0.384446865452479,183,0.091140906784419,-0.366797784872224,-0.524027622778161,0.291567506989836,0.445117602363636,0.497514524637788,0.460349823904503,-0.524643955777425,-0.559954665695481,-0.578632565539753,-0.590690447457604,-0.436965465486204,-0.484732161910537,-0.496041214298762,-0.473443633970099,-0.5185254118249,0.116056448171958,0.299223754171076,0.355406800557588,0.314636529748725,-0.466503117780974,0.209600562864523,0.389583740220899,0.464483961064602,0.319140074009409,-0.497721633871052,0.202995595389066,0.418044862877068,0.437081367410628,0.384449892825197,-0.50447643422104,0.225427308149221,0.403986600860412,0.436757619314953,0.380107528689506,-0.475627507024681,0.262596423569856,0.380008013117823,0.475814375708838,0.460478772717013,-0.521059085264409,0.317285710695233,0.427210058984957,0.525154717680545,0.496853349037074,-0.542264356491076,-0.27717742029074,0.423863549201241
"14","Pooled","ACT14","Act: Discussed course content with students outside of class","ACT14.frequently",0.687134683829539,318,-0.47548167351569,0.0306163564963507,0.0727250742577968,0.00763420659236156,-0.00921299848933531,-0.0946871899776821,-0.118680286672758,0.0838143989338553,0.128102405013695,0.142563707296743,0.154124404529729,0.0561090246284878,0.0440902656881015,0.0623374545526551,0.0265498501372371,0.0412397775899043,0.022863569632825,-0.018278093608095,-0.0696742334205909,-0.155896106395298,0.104145376460916,0.0829220100436389,-0.0608761873333962,-0.0631944572928676,-0.0938238814773622,0.0635315543427522,-0.0121023747851409,-0.0144086443696064,-0.0450940973700906,-0.0984410358912903,0.0680071353504239,-0.0540637886047627,0.0674202697445518,-0.0156073129938367,-0.0345851867941008,0.015153435016756,0.100543894902935,-0.0301875741930374,-0.0814379330097104,-0.0860038569011028,0.0512617613180562,-0.508167916018687,-0.434750041775131,-0.210278410283223,0.0188203418796546,0.349471027764915,-0.0014747390291039,-0.501074029964488
"15","Pooled","ACT14","Act: Discussed course content with students outside of class","ACT14.notatall",0.0204463084953614,318,0.593430539361568,-0.0827520634236414,-0.154558249819919,0.0144371303129002,0.129365240953606,0.164770472201034,0.161558576103245,-0.160019101685396,-0.214567864051193,-0.240606030589269,-0.275497896365885,-0.0990183220322755,-0.106194335230256,-0.11958868977237,-0.100216105946787,-0.116729782988504,-0.0383322301019133,0.0913188510399576,0.109497445592448,0.177996609577859,-0.155239936162684,-0.0540074798154,0.127983824668917,0.108804820618738,0.117018694202571,-0.120914763199537,0.0235091353398833,0.0846881735539262,0.121670789472676,0.0792687829662671,-0.112002979873098,0.0321579932030987,0.0424591627834771,0.105525734506502,0.0657000670494974,-0.0863574219734705,-0.0848158074207983,0.155597792319368,0.130365370403683,0.12873761699918,-0.12406920136188,0.667249281866575,0.57825701769478,0.244147510724069,-0.070579740268133,-0.43378850469046,-0.0378900414682636,0.638137738882874
"16","Pooled","ACT14","Act: Discussed course content with students outside of class","ACT14.occasionally",0.292419007675099,318,0.421654183871515,-0.0167868408036226,-0.049649158887319,-0.0123460372304022,-0.0192546028356069,0.0731265321108791,0.102118200646286,-0.0614327565214051,-0.100875868448443,-0.111841091189838,-0.117331730061855,-0.0430117105017731,-0.0271937170534841,-0.0455575281479581,-0.00793636508908166,-0.0213868298524555,-0.0179957382438207,0.00026913372093925,0.0565422598688903,0.142103434603821,-0.0864780929452015,-0.0850484698404967,0.0418840091829844,0.049075513326126,0.0832208873922546,-0.0466546621840223,0.0087767674626691,-0.00274313758495688,0.0247744346446254,0.0974395865812345,-0.0539968006661432,0.056160793175658,-0.0892453816398785,-0.00618045447797466,0.0254264608998812,0.00225477219281997,-0.0986243909361392,-0.000667273130306135,0.0655348864137116,0.0712885658903014,-0.0314768736052925,0.442956223524992,0.37723596473749,0.190729890272291,-0.00573292704186884,-0.310460855214033,0.0105520960152361,0.441378918187574
"17","Pooled","ACT16","Act: Failed to complete homework on time","ACT16.frequently",0.0627704004616573,318,-0.0700495519459618,0.171992147887041,0.271472744140965,0.0221502215028877,-0.137879632502284,-0.342103959761363,-0.462039731192076,0.343986272735659,0.385783077766296,0.4039354512188,0.386539515298047,0.195554391774179,0.274242858251613,0.29473695554004,0.228454972827797,0.229164989271786,0.090416240692525,-0.0506598414108884,-0.330198665762266,-0.320417951379475,0.289180739573889,0.0147122832075363,-0.14646035199585,-0.33701285822613,-0.369531973765058,0.339526346777303,0.00135314513626858,-0.156527659727294,-0.331253569628076,-0.429947797287205,0.365635731957458,0.0357364196348565,-0.0543549646622815,-0.280969261259876,-0.435625306592308,0.310685368346018,0.0482795624487733,-0.0903485864460044,-0.277652605108479,-0.427431902129693,0.304160888889468,-0.189171234811468,-0.305187441923237,-0.408317656937699,-0.37066899645929,0.41892680962961,-0.0202345657930151,-0.292243972701216
