"campus_id","n_responses","CHOICE.lessthanthird_mean","CHOICE.third_mean","CHOICE.second_mean","CHOICE.first_mean","CHOICE.propna","CHOOSE06.notimportant_mean","CHOOSE06.somewhatimportant_mean","CHOOSE06.veryimportant_mean","CHOOSE06.propna","CHOOSE12.notimportant_mean","CHOOSE12.somewhatimportant_mean","CHOOSE12.veryimportant_mean","CHOOSE12.propna","CHOOSE16.notimportant_mean","CHOOSE16.somewhatimportant_mean","CHOOSE16.veryimportant_mean","CHOOSE16.propna","CHOOSE21.notimportant_mean","CHOOSE21.somewhatimportant_mean","CHOOSE21.veryimportant_mean","CHOOSE21.propna","CHOOSE24.notimportant_mean","CHOOSE24.somewhatimportant_mean","CHOOSE24.veryimportant_mean","CHOOSE24.propna","CHOOSE25.notimportant_mean","CHOOSE25.somewhatimportant_mean","CHOOSE25.veryimportant_mean","CHOOSE25.propna","CHOOSE26.notimportant_mean","CHOOSE26.somewhatimportant_mean","CHOOSE26.veryimportant_mean","CHOOSE26.propna","CHOOSE28.notimportant_mean","CHOOSE28.somewhatimportant_mean","CHOOSE28.veryimportant_mean","CHOOSE28.propna","CHOOSE29.notimportant_mean","CHOOSE29.somewhatimportant_mean","CHOOSE29.veryimportant_mean","CHOOSE29.propna","DISTHOME.miles10less_mean","DISTHOME.miles11to50_mean","DISTHOME.miles51to100_mean","DISTHOME.miles101to500_mean","DISTHOME.miles501plus_mean","DISTHOME.propna","FINCON.none_mean","FINCON.some_mean","FINCON.major_mean","FINCON.propna","FIRSTGEN.no_mean","FIRSTGEN.yes_mean","FIRSTGEN.propna","FUTACT01.nochance_mean","FUTACT01.verylittlechance_mean","FUTACT01.somechance_mean","FUTACT01.verygoodchance_mean","FUTACT01.propna","FUTACT02.nochance_mean","FUTACT02.verylittlechance_mean","FUTACT02.somechance_mean","FUTACT02.verygoodchance_mean","FUTACT02.propna","FUTACT03.nochance_mean","FUTACT03.verylittlechance_mean","FUTACT03.somechance_mean","FUTACT03.verygoodchance_mean","FUTACT03.propna","FUTACT04.nochance_mean","FUTACT04.verylittlechance_mean","FUTACT04.somechance_mean","FUTACT04.verygoodchance_mean","FUTACT04.propna","FUTACT05.nochance_mean","FUTACT05.verylittlechance_mean","FUTACT05.somechance_mean","FUTACT05.verygoodchance_mean","FUTACT05.propna","FUTACT11.nochance_mean","FUTACT11.verylittlechance_mean","FUTACT11.somechance_mean","FUTACT11.verygoodchance_mean","FUTACT11.propna","FUTACT12.nochance_mean","FUTACT12.verylittlechance_mean","FUTACT12.somechance_mean","FUTACT12.verygoodchance_mean","FUTACT12.propna","FUTACT15.nochance_mean","FUTACT15.verylittlechance_mean","FUTACT15.somechance_mean","FUTACT15.verygoodchance_mean","FUTACT15.propna","FUTACT18.nochance_mean","FUTACT18.verylittlechance_mean","FUTACT18.somechance_mean","FUTACT18.verygoodchance_mean","FUTACT18.propna","FUTACT19.nochance_mean","FUTACT19.verylittlechance_mean","FUTACT19.somechance_mean","FUTACT19.verygoodchance_mean","FUTACT19.propna","FUTACT20.nochance_mean","FUTACT20.verylittlechance_mean","FUTACT20.somechance_mean","FUTACT20.verygoodchance_mean","FUTACT20.propna","FUTACT24.nochance_mean","FUTACT24.verylittlechance_mean","FUTACT24.somechance_mean","FUTACT24.verygoodchance_mean","FUTACT24.propna","FUTACT25.nochance_mean","FUTACT25.verylittlechance_mean","FUTACT25.somechance_mean","FUTACT25.verygoodchance_mean","FUTACT25.propna","FUTACT28.nochance_mean","FUTACT28.verylittlechance_mean","FUTACT28.somechance_mean","FUTACT28.verygoodchance_mean","FUTACT28.propna","FUTACT29.nochance_mean","FUTACT29.verylittlechance_mean","FUTACT29.somechance_mean","FUTACT29.verygoodchance_mean","FUTACT29.propna","FUTACT33.nochance_mean","FUTACT33.verylittlechance_mean","FUTACT33.somechance_mean","FUTACT33.verygoodchance_mean","FUTACT33.propna","GOAL02.notimportant_mean","GOAL02.somewhatimportant_mean","GOAL02.veryimportant_mean","GOAL02.essential_mean","GOAL02.propna","GOAL03.notimportant_mean","GOAL03.somewhatimportant_mean","GOAL03.veryimportant_mean","GOAL03.essential_mean","GOAL03.propna","GOAL04.notimportant_mean","GOAL04.somewhatimportant_mean","GOAL04.veryimportant_mean","GOAL04.essential_mean","GOAL04.propna","GOAL06.notimportant_mean","GOAL06.somewhatimportant_mean","GOAL06.veryimportant_mean","GOAL06.essential_mean","GOAL06.propna","GOAL07.notimportant_mean","GOAL07.somewhatimportant_mean","GOAL07.veryimportant_mean","GOAL07.essential_mean","GOAL07.propna","GOAL08.notimportant_mean","GOAL08.somewhatimportant_mean","GOAL08.veryimportant_mean","GOAL08.essential_mean","GOAL08.propna","GOAL09.notimportant_mean","GOAL09.somewhatimportant_mean","GOAL09.veryimportant_mean","GOAL09.essential_mean","GOAL09.propna","GOAL10.notimportant_mean","GOAL10.somewhatimportant_mean","GOAL10.veryimportant_mean","GOAL10.essential_mean","GOAL10.propna","GOAL11.notimportant_mean","GOAL11.somewhatimportant_mean","GOAL11.veryimportant_mean","GOAL11.essential_mean","GOAL11.propna","GOAL12.notimportant_mean","GOAL12.somewhatimportant_mean","GOAL12.veryimportant_mean","GOAL12.essential_mean","GOAL12.propna","GOAL13.notimportant_mean","GOAL13.somewhatimportant_mean","GOAL13.veryimportant_mean","GOAL13.essential_mean","GOAL13.propna","GOAL15.notimportant_mean","GOAL15.somewhatimportant_mean","GOAL15.veryimportant_mean","GOAL15.essential_mean","GOAL15.propna","GOAL16.notimportant_mean","GOAL16.somewhatimportant_mean","GOAL16.veryimportant_mean","GOAL16.essential_mean","GOAL16.propna","GOAL17.notimportant_mean","GOAL17.somewhatimportant_mean","GOAL17.veryimportant_mean","GOAL17.essential_mean","GOAL17.propna","GOAL18.notimportant_mean","GOAL18.somewhatimportant_mean","GOAL18.veryimportant_mean","GOAL18.essential_mean","GOAL18.propna","GOAL19.notimportant_mean","GOAL19.somewhatimportant_mean","GOAL19.veryimportant_mean","GOAL19.essential_mean","GOAL19.propna","GOAL20.notimportant_mean","GOAL20.somewhatimportant_mean","GOAL20.veryimportant_mean","GOAL20.essential_mean","GOAL20.propna","GOAL21.notimportant_mean","GOAL21.somewhatimportant_mean","GOAL21.veryimportant_mean","GOAL21.essential_mean","GOAL21.propna","GOAL23.notimportant_mean","GOAL23.somewhatimportant_mean","GOAL23.veryimportant_mean","GOAL23.essential_mean","GOAL23.propna","GOAL24.notimportant_mean","GOAL24.somewhatimportant_mean","GOAL24.veryimportant_mean","GOAL24.essential_mean","GOAL24.propna","HSGPA.d_mean","HSGPA.c_mean","HSGPA.b_mean","HSGPA.a_mean","HSGPA.propna","INCOME.inclessthan50k_mean","INCOME.inc50to75k_mean","INCOME.inc75to100k_mean","INCOME.inc100to150k_mean","INCOME.inc150to200k_mean","INCOME.inc200kplus_mean","INCOME.propna","MAJORA.business_mean","MAJORA.propna","PLANLIVE.family_mean","PLANLIVE.offcampus_mean","PLANLIVE.oncampus_mean","PLANLIVE.greekhouse_mean","PLANLIVE.other_mean","PLANLIVE.propna","POLIVIEW.farright_mean","POLIVIEW.conservative_mean","POLIVIEW.middleoftheroad_mean","POLIVIEW.liberal_mean","POLIVIEW.farleft_mean","POLIVIEW.propna","RACE10.puerto_rican_yes_mean","RACE10.puerto_rican_no_mean","RACE10.propna","RACE11.other_latino_no_mean","RACE11.other_latino_yes_mean","RACE11.propna","RACE12.white_no_mean","RACE12.white_yes_mean","RACE12.propna","RACE13.other_no_mean","RACE13.other_yes_mean","RACE13.propna","RACE7102_N.asian_no_mean","RACE7102_N.asian_yes_mean","RACE7102_N.propna","RACE8.black_no_mean","RACE8.black_yes_mean","RACE8.propna","RACE9.mexican_chicano_no_mean","RACE9.mexican_chicano_yes_mean","RACE9.propna","RATE01.lowest10pct_mean","RATE01.belowaverage_mean","RATE01.average_mean","RATE01.aboveaverage_mean","RATE01.highest10pct_mean","RATE01.propna","RATE04.lowest10pct_mean","RATE04.belowaverage_mean","RATE04.average_mean","RATE04.aboveaverage_mean","RATE04.highest10pct_mean","RATE04.propna","RATE06.lowest10pct_mean","RATE06.belowaverage_mean","RATE06.average_mean","RATE06.aboveaverage_mean","RATE06.highest10pct_mean","RATE06.propna","RATE07.lowest10pct_mean","RATE07.belowaverage_mean","RATE07.average_mean","RATE07.aboveaverage_mean","RATE07.highest10pct_mean","RATE07.propna","RATE08.lowest10pct_mean","RATE08.belowaverage_mean","RATE08.average_mean","RATE08.aboveaverage_mean","RATE08.highest10pct_mean","RATE08.propna","RATE09.lowest10pct_mean","RATE09.belowaverage_mean","RATE09.average_mean","RATE09.aboveaverage_mean","RATE09.highest10pct_mean","RATE09.propna","RATE10.lowest10pct_mean","RATE10.belowaverage_mean","RATE10.average_mean","RATE10.aboveaverage_mean","RATE10.highest10pct_mean","RATE10.propna","RATE11.lowest10pct_mean","RATE11.belowaverage_mean","RATE11.average_mean","RATE11.aboveaverage_mean","RATE11.highest10pct_mean","RATE11.propna","RATE13.lowest10pct_mean","RATE13.belowaverage_mean","RATE13.average_mean","RATE13.aboveaverage_mean","RATE13.highest10pct_mean","RATE13.propna","RATE14.lowest10pct_mean","RATE14.belowaverage_mean","RATE14.average_mean","RATE14.aboveaverage_mean","RATE14.highest10pct_mean","RATE14.propna","RATE15.lowest10pct_mean","RATE15.belowaverage_mean","RATE15.average_mean","RATE15.aboveaverage_mean","RATE15.highest10pct_mean","RATE15.propna","RATE16.lowest10pct_mean","RATE16.belowaverage_mean","RATE16.average_mean","RATE16.aboveaverage_mean","RATE16.highest10pct_mean","RATE16.propna","RATE17.lowest10pct_mean","RATE17.belowaverage_mean","RATE17.average_mean","RATE17.aboveaverage_mean","RATE17.highest10pct_mean","RATE17.propna","RATE19.lowest10pct_mean","RATE19.belowaverage_mean","RATE19.average_mean","RATE19.aboveaverage_mean","RATE19.highest10pct_mean","RATE19.propna","RATE20.lowest10pct_mean","RATE20.belowaverage_mean","RATE20.average_mean","RATE20.aboveaverage_mean","RATE20.highest10pct_mean","RATE20.propna","REASON01.notimportant_mean","REASON01.somewhatimportant_mean","REASON01.veryimportant_mean","REASON01.propna","REASON02.notimportant_mean","REASON02.somewhatimportant_mean","REASON02.veryimportant_mean","REASON02.propna","REASON03.notimportant_mean","REASON03.somewhatimportant_mean","REASON03.veryimportant_mean","REASON03.propna","REASON04.notimportant_mean","REASON04.somewhatimportant_mean","REASON04.veryimportant_mean","REASON04.propna","REASON05.notimportant_mean","REASON05.somewhatimportant_mean","REASON05.veryimportant_mean","REASON05.propna","REASON06.notimportant_mean","REASON06.somewhatimportant_mean","REASON06.veryimportant_mean","REASON06.propna","REASON08.notimportant_mean","REASON08.somewhatimportant_mean","REASON08.veryimportant_mean","REASON08.propna","REASON09.notimportant_mean","REASON09.somewhatimportant_mean","REASON09.veryimportant_mean","REASON09.propna","REASON10.notimportant_mean","REASON10.somewhatimportant_mean","REASON10.veryimportant_mean","REASON10.propna","REASON11.notimportant_mean","REASON11.somewhatimportant_mean","REASON11.veryimportant_mean","REASON11.propna","REASON12.notimportant_mean","REASON12.somewhatimportant_mean","REASON12.veryimportant_mean","REASON12.propna","REASON13.notimportant_mean","REASON13.somewhatimportant_mean","REASON13.veryimportant_mean","REASON13.propna","SCAREERA.business_mean","SCAREERA.propna","SELECTIVITY.scale_mean","SELECTIVITY.propna","SEX.male_mean","SEX.female_mean","SEX.propna","VIEW19.disagreestrongly_mean","VIEW19.disagreesomewhat_mean","VIEW19.agreesomewhat_mean","VIEW19.agreestrongly_mean","VIEW19.propna","VIEW31.disagreestrongly_mean","VIEW31.disagreesomewhat_mean","VIEW31.agreesomewhat_mean","VIEW31.agreestrongly_mean","VIEW31.propna","type","tier_name","iclevel","region","state","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq1_cond_parq2","kq1_cond_parq3","kq1_cond_parq4","kq1_cond_parq5","kq2_cond_parq1","kq2_cond_parq2","kq2_cond_parq3","kq2_cond_parq4","kq2_cond_parq5","kq3_cond_parq1","kq3_cond_parq2","kq3_cond_parq3","kq3_cond_parq4","kq3_cond_parq5","kq4_cond_parq1","kq4_cond_parq2","kq4_cond_parq3","kq4_cond_parq4","kq4_cond_parq5","kq5_cond_parq1","kq5_cond_parq2","kq5_cond_parq3","kq5_cond_parq4","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5","kq345_cond_parq1","k_rank_cond_parq123"
1,6188,0.0249635273139893,0.0350137785702707,0.127411249797374,0.812611444318366,0.00307045895281189,0.836690527717663,0.139503912102547,0.0238055601797902,0.0292501616031028,0.200764500581685,0.337876017949144,0.461359481469171,0.027634130575307,0.45864289252105,0.370810632326234,0.170546475152716,0.0211700064641241,0.583972009330223,0.31356214595135,0.102465844718427,0.0300581771170006,0.193249503639974,0.439278623428193,0.367471872931833,0.0232708468002586,0.0674826331458816,0.386536553092954,0.545980813761164,0.0229476405946994,0.755395683453237,0.180859963192237,0.0637443533545257,0.03409825468649,0.308576186511241,0.38451290591174,0.306910907577019,0.0295733678086619,0.140479360852197,0.366844207723036,0.492676431424767,0.0290885585003232,0.103482099068171,0.0392349190779794,0.0318783717508583,0.596861206473762,0.22854340362923,0.0114738202973497,0.328335832083958,0.496085290687989,0.175578877228053,0.0298965740142211,0.865688671556642,0.134311328443358,0.00856496444731739,0.214047619047619,0.343095238095238,0.355476190476191,0.0873809523809524,0.321266968325792,0.253795066413662,0.397770398481973,0.29696394686907,0.0514705882352941,0.318681318681319,0.0172644988266845,0.0497820985584982,0.348977539389876,0.583975863224941,0.0358758888170653,0.158571190118511,0.337840093473544,0.367384409948256,0.13620430645969,0.031835811247576,0.174,0.365333333333333,0.312166666666667,0.1485,0.0303813833225598,0.0122401073105298,0.0291750503018109,0.163983903420523,0.794600938967136,0.0361990950226244,0.0796519410977242,0.162817938420348,0.353413654618474,0.404116465863454,0.0342598577892696,0.103292662543874,0.279625605883336,0.46080561591175,0.15627611566104,0.0331286360698125,0.116041765543427,0.195301376364499,0.354295206454675,0.334361651637399,0.319004524886878,0.00619143239625167,0.0384872824631861,0.340361445783133,0.61495983935743,0.0342598577892696,0.097622237106497,0.36118553248493,0.413429336905559,0.127762893503014,0.0349062702003878,0.293378038558257,0.478792958927075,0.192288348700754,0.0355406538139145,0.0360374919198449,0.0490673836330029,0.155268022181146,0.395563770794824,0.400100823391027,0.0382999353587589,0.457559015570065,0.267537250962665,0.143813828896702,0.131089904570568,0.0347446670976083,0.227281648675172,0.497546614327772,0.223356231599607,0.0518155053974485,0.176632191338074,0.362663098026096,0.413516226162596,0.177818668450987,0.0460020073603212,0.0339366515837104,0.202743392438943,0.399799263967882,0.287219805955169,0.110237537638006,0.0339366515837104,0.614767791513532,0.247243568326094,0.0788506515202138,0.0591379886401604,0.0326438267614738,0.0940643863179075,0.30784708249497,0.402917505030181,0.195171026156942,0.0361990950226244,0.397991631799163,0.467615062761506,0.102928870292887,0.0314644351464435,0.0344214608920491,0.36129679144385,0.280581550802139,0.224766042780749,0.133355614973262,0.032967032967033,0.100367401469606,0.343854375417502,0.337842351369405,0.217935871743487,0.0323206205559147,0.652275769745649,0.215863453815261,0.0801539491298527,0.0517068273092369,0.0342598577892696,0.213328868050904,0.302578700602813,0.28801071667783,0.196081714668453,0.0349062702003878,0.200836820083682,0.443682008368201,0.275313807531381,0.0801673640167364,0.0344214608920491,0.023023023023023,0.208708708708709,0.463797130463797,0.304471137804471,0.0313510019392372,0.245314591700134,0.432730923694779,0.237784471218206,0.0841700133868809,0.0342598577892696,0.105298345311717,0.346147417683436,0.39144242019054,0.157111816814307,0.0331286360698125,0.437437269989963,0.400133824021412,0.116594178655069,0.0458347273335564,0.0339366515837104,0.0210889570552147,0.0839723926380368,0.188266871165644,0.706671779141104,0.578539107950873,0.275954454119223,0.440388479571333,0.212826523777629,0.0708305425318151,0.0349062702003878,0.605153086832859,0.280575539568345,0.0816463108582901,0.0326250627405053,0.03409825468649,0.163824807756603,0.410732196589769,0.316449348044132,0.108993647609495,0.0332902391725921,0.247783168813786,0.461100886732475,0.226200435000837,0.0649155094529028,0.03409825468649,0.0331666666666667,0.0955,0.287,0.584333333333333,0.0303813833225598,0.638536096256685,0.220755347593583,0.0884024064171123,0.0523061497326203,0.032967032967033,0.00114435180644107,0.0387847446670976,0.392210730446025,0.562857609939513,0.0114738202973497,0.368550368550369,0.239334195216548,0.145840645840646,0.122850122850123,0.0444015444015444,0.0584415584415584,0.0791855203619909,0.182507583417594,0.0410471881060116,0.0414776409591704,0.0153920933246922,0.939727802981205,0.00016202203499676,0.00324044069993519,0.00258564964447317,0.0299441718829301,0.414989003552698,0.438842835391643,0.104889189646422,0.0113347995263069,0.0447640594699418,0.997552618697993,0.00244738130200685,0.00953458306399483,0.987110458476097,0.0128895415239028,0.00953458306399483,0.130037526513297,0.869962473486703,0.00953458306399483,0.972915646924458,0.0270843530755425,0.00953458306399483,0.978626203295807,0.0213737967041932,0.00953458306399483,0.950726056452929,0.0492739435470713,0.00953458306399483,0.951705008973731,0.0482949910262686,0.00953458306399483,0.0022834774098842,0.0192464524547382,0.328983852552602,0.461262436796607,0.188223780786169,0.00921137685843568,0.0141948115516397,0.0902267906673193,0.325338554413444,0.34149127100669,0.228748572360907,0.00953458306399483,0.00211968041741399,0.0198923854557313,0.251426707973259,0.501222892548508,0.225338333605087,0.00888817065287653,0.0088076985809819,0.0738868047626815,0.323438264557169,0.407111401076497,0.186755831022672,0.00921137685843568,0.00326317506934247,0.0341001794746288,0.253711861641377,0.430902267906673,0.278022515907978,0.00953458306399483,0.00603884445895218,0.0625102007507753,0.331320385180349,0.373265872368206,0.226864697241717,0.00985778926955398,0.00766971279373368,0.0538511749347258,0.267297650130548,0.421181462140992,0.25,0.0096961861667744,0.0445350734094617,0.20815660685155,0.341924959216966,0.284013050570962,0.12137030995106,0.00937297996121525,0.0114472608340147,0.0775143090760425,0.52085036794767,0.312837285363859,0.0773507767784137,0.0117970265029089,0.0398107358459781,0.183553597650514,0.365149290259422,0.281938325991189,0.129548050252896,0.00953458306399483,0.0050595723845275,0.0492900277460421,0.325444752733801,0.419781295903378,0.200424351232251,0.00985778926955398,0.00995430809399478,0.0946475195822454,0.336651436031332,0.378263707571802,0.180483028720627,0.0096961861667744,0.00592507645259939,0.0399464831804281,0.342889908256881,0.41532874617737,0.195909785932722,0.154492566257272,0.00146842878120411,0.0166421928536466,0.255017131669114,0.500897373144069,0.225974873551966,0.00953458306399483,0.0112634671890304,0.0976167156382631,0.371694417238002,0.370062030688867,0.149363369245837,0.0100193923723335,0.367998689813298,0.4210612512283,0.210940058958402,0.013251454427925,0.870327868852459,0.0814754098360656,0.0481967213114754,0.0142210730446025,0.164274061990212,0.414029363784666,0.421696574225122,0.00937297996121525,0.817815319639086,0.13303897101171,0.0491457093492033,0.158209437621202,0.176894125347734,0.174439535264278,0.648666339387989,0.0124434389140271,0.104019688269073,0.285808039376538,0.610172272354389,0.0150290885585003,0.0437408193243023,0.325771176758609,0.630488003917088,0.00985778926955398,0.159607522485691,0.476042518397383,0.364349959116926,0.0117970265029089,0.0281124497991968,0.227768215720023,0.74411933448078,0.154977375565611,0.15575966322235,0.451588212782243,0.392652123995408,0.15546218487395,0.153469079939668,0.293740573152338,0.552790346907994,0.571428571428571,0.309301945398071,0.456269413111002,0.234428641490927,0.0114738202973497,0.155894202136977,0.0774078862314156,1135,0,0.444084803366241,0.55591519663376,0.00145442792501616,0.356704790319907,0.412232720039781,0.192773081385712,0.0382894082545997,0.0250484809308339,0.186875416389074,0.323451032644903,0.349433710859427,0.140239840106596,0.0297349709114415,"Private non-profit","Selective private","Four-year","South","TX",0.014363836,0.0019969451,0.59242207,0.1400653,0.13294759,0.17327738,0.24644408,0.30726567,0.17170201,0.10058448,0.028367676,0.61133856,0.5487659,0.55333102,0.59738696,0.61255848,0.094144821,0.18618762,0.14365052,0.13800208,0.13462961,0.10862718,0.12963904,0.15883599,0.13981503,0.1225604,0.25599816,0.2034312,0.20837456,0.17422011,0.14174302,0.26732701,0.23309059,0.2874772,0.23329166,0.2391946,0.27390283,0.24765149,0.20166177,0.31467104,0.3618724,0.052441355,0.10103199,0.16393574,0.25824007,0.42435089,0.797228,0.561461760301992
