"corr_type","Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5","kq345_cond_parq1","k_rank_cond_parq123"
"Pooled","CHOICE","Choice: Is this college your:","CHOICE.first",0.737536659372869,351,-0.305575651478747,-0.212607620287591,-0.143947180217225,0.142158837992859,0.0934286818161177,0.114046294564096,0.130561387582366,-0.144202422258978,-0.124077241659479,-0.125365572194972,-0.11060150967466,-0.138068513514725,-0.141813427446019,-0.175592794094774,-0.174892528728942,-0.151633398090018,0.0141725617320932,0.0594332040693863,0.162888744110592,0.123714151253936,-0.160680599669804,0.169065772060951,0.00755875152506007,0.144713027655889,0.138203170471064,-0.161832286670972,0.162901376467361,0.105011560783052,0.146017332005123,0.138250861213916,-0.181365049313166,0.117149796369855,0.146891300642989,0.120664224039239,0.151429224256674,-0.174178502354037,0.15367525791362,0.108814497617891,0.112837173469676,0.0863622116596326,-0.137063631419778,-0.277194014562461,-0.167763096766864,0.163481839229624,0.330664488909565,-0.0633947875411651,-0.0495971664098879,-0.154237978979215
"Pooled","CHOICE","Choice: Is this college your:","CHOICE.lessthanthird",0.0254335240551486,351,0.217296017500001,0.305616914311782,0.178414708959151,-0.0548961774853828,-0.0910879115975343,-0.158431761110685,-0.261225567566395,0.203925458802649,0.22956685514307,0.268513252537722,0.297770041311588,0.172912119265863,0.161079862921494,0.186169414621707,0.179719451128844,0.188716276721236,0.0332149202695888,-0.0690954139554356,-0.227235972013934,-0.21822744224554,0.22322236574396,-0.08680052047456,-0.012483605911742,-0.183575075204589,-0.251479022695029,0.211536317151402,-0.087140083545108,-0.0865783356065142,-0.172294844488537,-0.221101012818424,0.211873569831661,-0.00978691185691717,-0.129762373049852,-0.13629011011028,-0.259432546396461,0.211230849220923,-0.0700697905835081,-0.110602651832689,-0.163137359015036,-0.224467837199884,0.203768653800808,0.166878533421009,0.0500717161945641,-0.218375692716375,-0.408713909233312,0.17481825061044,0.0275230025204847,0.175547863098114
"Pooled","CHOICE","Choice: Is this college your:","CHOICE.second",0.190297048804139,351,0.316634483682237,0.12967566262279,0.0924086574587163,-0.162076731421995,-0.0698178126314579,-0.0609499485501127,-0.0332698911943905,0.0794703005855985,0.0370771766514338,0.017063416253805,-0.0199456893867786,0.0884781208917641,0.100625152134305,0.132826546729208,0.136414028555112,0.0999504368447616,-0.0337505411906045,-0.0281134509813762,-0.0986209926368203,-0.0530071522650371,0.0923533700607323,-0.186829894800425,0.00801517041092284,-0.0923609311083107,-0.0506296311437884,0.100471004918871,-0.177001166905781,-0.0909262333727817,-0.100208615737581,-0.0625843749966943,0.126440036524524,-0.154774824002239,-0.126551795869007,-0.0815184668893243,-0.0663059543700431,0.119254777395491,-0.171304641429248,-0.0887353029784182,-0.0591156783258148,0.00805844947128042,0.0723918686948605,0.311300764368332,0.224142824797087,-0.0930844999620566,-0.233872247517158,-0.022878127644822,0.0398641333721173,0.108669511162189
"Pooled","CHOICE","Choice: Is this college your:","CHOICE.third",0.046732767767844,351,0.262393142542899,0.284901094337407,0.202424027313542,-0.12038982285781,-0.125941091048051,-0.176950983575158,-0.231206735005457,0.21553161576707,0.220255345933094,0.244290771204362,0.254159918953877,0.193251548166107,0.187424034146704,0.22223533845064,0.215765963590748,0.206563704378376,0.00164684416079994,-0.110387828066518,-0.224920695448324,-0.189606814473184,0.234102541680067,-0.141714956079648,-0.0385868557971721,-0.201760402761988,-0.226459081036559,0.227776113632018,-0.141121977510194,-0.123625869674497,-0.196356914241504,-0.220282627193989,0.240783516963972,-0.0747635556857629,-0.16824486594812,-0.169636971259063,-0.234227753720752,0.230810736115216,-0.131639047198123,-0.126055664741294,-0.173304096292502,-0.186570802487327,0.205142765135016,0.203134855680945,0.0754674003572725,-0.246482144321524,-0.415139268094572,0.169569144858373,0.0751554148925041,0.205400689680047
"Pooled","CHOOSE06","Choose to Attend: High school counselor advised me","CHOOSE06.notimportant",0.670171484583603,351,-0.234478525671675,-0.168990861306204,-0.403201797820525,0.458025817580455,0.404380968391867,0.305813947675767,0.16079659066906,-0.347434492592179,-0.267065543274381,-0.229318827807233,-0.179544410478196,-0.298623655875184,-0.39258537762145,-0.403163294166342,-0.430502941674651,-0.403748840685798,0.188535160910834,0.145748694367419,0.222643305861406,0.16409435502802,-0.295865540407752,0.354076621737053,0.296844894466735,0.281700948351411,0.152667029549678,-0.349654022932227,0.385073900104411,0.333582849124587,0.315714109431421,0.139452529318328,-0.350164705551043,0.403584405278676,0.462162275410993,0.292279722294361,0.155611167172468,-0.361470348320513,0.436375604116577,0.3620649513135,0.28826842358332,0.160177743997235,-0.348776381496929,-0.0703981190774588,0.0761655806380763,0.279957237580109,0.224704155053299,-0.182886907919017,-0.21489540229212,-0.395814623483061
"Pooled","CHOOSE06","Choose to Attend: High school counselor advised me","CHOOSE06.somewhatimportant",0.274416615138143,351,0.175453086488395,0.181849271619695,0.473452785339008,-0.504205149960416,-0.479977547476854,-0.370625637055314,-0.197928090210389,0.411539236095474,0.328225647620602,0.285717674534119,0.22348192981893,0.345425825001051,0.451992280860356,0.467376113966763,0.493326160729526,0.47074506573841,-0.207157576785892,-0.169566761423674,-0.269560011582891,-0.193918403991318,0.346666131302025,-0.384315662973588,-0.349109072259902,-0.326767367485502,-0.185749937072266,0.404934579569563,-0.422641066500567,-0.402884386322861,-0.365021813895249,-0.163677575363244,0.406057884870379,-0.434188262682642,-0.528563773013002,-0.353153186293749,-0.18211350422235,0.417339632341519,-0.46892005716896,-0.432857646568094,-0.351268213777013,-0.19987820173792,0.411699154787499,-0.0317640487100519,-0.170220228714935,-0.331997685813828,-0.223626719572102,0.252548503179849,0.242615073184326,0.459463654469375
"Pooled","CHOOSE06","Choose to Attend: High school counselor advised me","CHOOSE06.veryimportant",0.055411900278254,351,0.352867513449708,0.10578868898461,0.146311964477488,-0.256353220867897,-0.132958897331219,-0.0800629040661913,-0.0339101453911999,0.116503378398799,0.0576917359014854,0.0391270551916896,0.0312236091621261,0.122379315096008,0.166573814945174,0.162468616010019,0.188886152039076,0.155492181102847,-0.106556921103233,-0.0571143013993509,-0.0590084240479592,-0.0562389113784866,0.109370119325723,-0.212811885571003,-0.106259039950858,-0.11298706733626,-0.0380170608139667,0.142003649228713,-0.218892630854192,-0.0910736453940505,-0.129846961872104,-0.0507973445772866,0.140785046606974,-0.252925336597431,-0.205569918228187,-0.0793880413203909,-0.0581035165329024,0.150232812755123,-0.274939256976182,-0.110715971775141,-0.0703578770950877,-0.0265090047553629,0.120786065691508,0.33233209509796,0.188947348934578,-0.0928420868877979,-0.189393466037521,-0.0349695613962865,0.104045798442938,0.157880751626591
"Pooled","CHOOSE12","Choose to Attend: I was offered financial assistance","CHOOSE12.notimportant",0.393971551833858,351,0.0115432449994848,0.221734432443762,0.379528343797778,-0.128595150475313,-0.340511781709318,-0.373456012551806,-0.366720719115516,0.394697031088017,0.426325944550272,0.438882544695864,0.44515048953863,0.305696557276277,0.331183908952273,0.328293780786927,0.297111200839285,0.39270293032409,-0.101321905968601,-0.167244355225336,-0.234153055065014,-0.30392586040696,0.346123134876776,-0.135027930445745,-0.245668155402619,-0.329308282327372,-0.27086908885803,0.359239010700062,-0.111373934056505,-0.312534050464207,-0.285935466643376,-0.274748750024959,0.344787408928388,0.00407521991601096,-0.258104924150534,-0.340010800415885,-0.28523340865802,0.324008608314977,-0.103485138817998,-0.339078931389463,-0.372054924201935,-0.380840869308951,0.406944437803314,-0.163504058965037,-0.329747455967903,-0.479623936905764,-0.376120438218082,0.440643063792242,0.176770735698228,0.336385658344808
"Pooled","CHOOSE12","Choose to Attend: I was offered financial assistance","CHOOSE12.somewhatimportant",0.241868222055448,351,0.0498598137199362,-0.359582582432132,-0.466769200768384,0.136754656266786,0.375733364301147,0.449449629609,0.485632657870574,-0.484643996340716,-0.54222277509683,-0.614064976442279,-0.673486574358971,-0.396819938548366,-0.43794395953838,-0.431912700057434,-0.403217155899822,-0.449537445390594,0.0562556483132148,0.253391544929681,0.337560893936968,0.346309127093981,-0.431802461511279,0.162519397290656,0.344006076792227,0.396489311345859,0.365226888820137,-0.463399112744924,0.141966875179063,0.324578733635357,0.394383665375612,0.37089172110662,-0.442355753342516,0.0362356538047431,0.303357099609783,0.401405112186452,0.398038827123789,-0.420429982208145,0.0896155833480815,0.338281477232154,0.431434602921805,0.480841238795686,-0.472223437046839,0.213319756232476,0.396567515619321,0.616040383443926,0.639769693125224,-0.621989112787407,-0.208768807543918,-0.442544333064143
"Pooled","CHOOSE12","Choose to Attend: I was offered financial assistance","CHOOSE12.veryimportant",0.364160226110694,351,-0.0343586069873771,-0.111698710523631,-0.253080504300599,0.0946580564397826,0.244981448761146,0.253131600356593,0.230132687570742,-0.263520348981051,-0.276836770814423,-0.26173567993561,-0.244391678217536,-0.195167597173987,-0.208093563847455,-0.207197217793987,-0.18238527270675,-0.275781727242066,0.0960154717910612,0.0916685694310621,0.135502505811128,0.214103783834816,-0.228258870790545,0.0915168244561433,0.146392975780825,0.223136760482212,0.167265342745822,-0.230567793995084,0.072189707116089,0.233294914662347,0.172888868071661,0.169480580930866,-0.222291993072351,-0.019885341331597,0.177971109994239,0.23370597675144,0.170540008364344,-0.206925485366831,0.0846804195329824,0.258880545860205,0.258978230501909,0.248770613098296,-0.283126198814778,0.103938281168731,0.223621872337514,0.308936075042089,0.177058213512232,-0.260512693097889,-0.12147011537937,-0.212310213735834
