"corr_type","Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5","kq345_cond_parq1","k_rank_cond_parq123"
"Private non-profit","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.somechance",0.33986160092913,280,0.248804106463967,-0.146367977368114,0.0103183633552723,-0.28553503157668,-0.072573937544418,0.109955628573163,0.207465359708527,-0.058730134143162,-0.138360983201267,-0.202835182342055,-0.298081618800191,-0.0525206848884355,-0.0171252895208612,0.053463901101017,0.0603270658476053,0.043486971864879,-0.141570987069709,0.122378855209231,0.11689689292798,0.0916722326267187,-0.0967730201885244,-0.156743099273276,0.0246753894083845,0.117409871750485,0.103579998537296,-0.0648248683507798,-0.248414338140775,-0.10297732026582,0.0589419325930006,0.169924606671498,-0.0235404919658618,-0.299685388048577,-0.131175931335306,0.0932503157634728,0.176537911320088,-0.0277290426290503,-0.264892722711804,-0.132606939585565,0.0483498572413684,0.217985766495742,-0.0242697655314457,0.308994205254252,0.305016159961702,0.186421135783992,0.107631463448135,-0.252001872910122,0.00741676922994652,0.344081240706132
"Public","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.somechance",0.363370124520701,71,0.287892512784169,0.135294879425935,0.237209565696518,-0.0480995552532279,-0.257742961051226,-0.275437014481159,-0.188360802413294,0.248912306777322,0.249759922141759,0.212018064450515,0.11868714198104,0.241354410378774,0.284765252932257,0.282219750080755,0.258109008593559,0.240736521809907,-0.0501090289253193,-0.207785665569604,-0.339191201082947,-0.0504215234438963,0.257307254814318,-0.158410513718818,-0.354700340046391,-0.249187958345432,-0.154932302759485,0.281537114358546,-0.12975156528728,-0.301471604660087,-0.279080529418487,-0.148755844171549,0.2661366128594,-0.0494476849223418,-0.262154204846422,-0.262037138706166,-0.196338759542799,0.261003620166408,-0.0913031128664244,-0.202250709870186,-0.279825846867107,-0.203821664375234,0.25165766299554,0.231870196162464,0.113871697864073,-0.194929236897247,-0.344132917882674,0.0845970744464686,0.180858804932,0.166922538509264
"Private non-profit","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verygoodchance",0.425581691537461,280,-0.0192208646664923,-0.194695959611417,-0.307945601911541,0.139380783595381,0.281016668297755,0.293152529635406,0.251788538066472,-0.302116555023446,-0.328743852944564,-0.357107532546095,-0.327033330007706,-0.221922916749429,-0.290620878779199,-0.32541743748516,-0.292550618318892,-0.299807878631069,0.127355707913439,0.0334419406008956,0.182269967407514,0.120762785842837,-0.206890668649592,0.209779356427009,0.224412933985759,0.210844691889611,0.168714215374833,-0.287887882502571,0.201260354497119,0.286044130470799,0.250753485766554,0.166126226329661,-0.299853821839252,0.132535655252554,0.265180377087728,0.23318101535178,0.198359944445814,-0.270500590208598,0.0748671808120978,0.282959352963844,0.330449714175905,0.247290139259343,-0.307646925295011,0.0399297566663292,0.170205837880179,0.436987679597987,0.541936219272109,-0.417921165794785,-0.102767269063369,0.210983679010181
"Public","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verygoodchance",0.401485449581409,71,0.109087665168066,-0.0317988303657615,-0.23560252021044,-0.14689055446353,0.230026296226649,0.246009107224336,0.336614710007154,-0.273845972236201,-0.377273884979135,-0.42302456591249,-0.413700184930842,-0.122299085297819,-0.168006145825676,-0.253500287242334,-0.181260845262654,-0.22977168289262,-0.232678147132342,0.124423879060404,0.275325871745293,0.170258762720428,-0.186412828961267,-0.140190591448371,0.231042683575338,0.139139801321936,0.272680790019267,-0.208022361423746,0.0898849648871415,0.294737827936225,0.152261881382487,0.23405740009914,-0.243353964392823,-0.196442387144421,0.176636705709743,0.187637809954702,0.231847254853438,-0.198984491413873,-0.201230671138131,0.209042330276458,0.28363061925672,0.338128014173316,-0.276681640632862,0.100758297250678,0.233810520949067,0.472080233441496,0.507077197356566,-0.455535068157508,0.0208405686837168,0.271983321042255
"Private non-profit","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verylittlechance",0.156761813500884,280,-0.0716724071336194,0.296827508981945,0.363339701762192,-0.0654778646889643,-0.302855045407374,-0.387348237015698,-0.380456379737939,0.3822841906116,0.442239559227799,0.500417933875003,0.508143581313693,0.28596162012621,0.347812347840254,0.357450886199943,0.323522310164061,0.342920304163163,-0.0986140778740602,-0.0980933065574039,-0.245290188339113,-0.194657890317861,0.28866056480492,-0.175892818783872,-0.27009661157197,-0.296161655254609,-0.243717971863199,0.363586146969101,-0.122396574597652,-0.292791837755233,-0.317627534716064,-0.275720677256608,0.363910899476499,-0.0462220740736081,-0.256364558217003,-0.311195414259975,-0.307878857312175,0.332309302204971,0.00146336097291547,-0.280256123860523,-0.407780149285998,-0.378453022599321,0.375816571862902,-0.171094752307926,-0.324069750338429,-0.582467378182845,-0.660048543303355,0.582700785480917,0.127911744267951,-0.382082021324862
"Public","FUTACT12","Future Act: Get a job to help pay for college expenses","FUTACT12.verylittlechance",0.162230589737286,71,-0.175335806903857,0.0570489514765575,0.29210697704143,0.128358911216184,-0.27225367543572,-0.296631515863636,-0.396473391791713,0.331257855687168,0.443064677128624,0.499672229575126,0.502161345415777,0.167007477905985,0.204259456735575,0.300106481072572,0.223387434912883,0.282188381244765,0.241083822243381,-0.164646021016317,-0.303029506871491,-0.241679075872419,0.236848305793953,0.161643471012017,-0.245250165596783,-0.183723883313901,-0.330104703642132,0.251167715314125,-0.101074035201342,-0.322189225588317,-0.194082482494114,-0.294744520174021,0.294896233429785,0.215161595811928,-0.203769145898688,-0.238373626399349,-0.27437028084013,0.24309949666097,0.196286437194281,-0.250615109750395,-0.329411825943204,-0.39498875661261,0.329847088595574,-0.204919406701301,-0.348343174674795,-0.548288211773899,-0.521515215785631,0.555633753624365,0.00526819469644563,-0.382216494746151
"Private non-profit","FUTACT15","Future Act: Graduate with honors","FUTACT15.nochance",0.0348170065646442,280,-0.114839963412028,-0.324839666961692,-0.533128720936971,0.381782683758071,0.421381830058129,0.457937476769601,0.438212262185204,-0.519469393239326,-0.520940868586836,-0.52623385151187,-0.500670783926582,-0.412604297245625,-0.509973490689439,-0.481723752236021,-0.499465958719155,-0.519783646451798,0.0669453768052639,0.290669224985602,0.407400755909791,0.342388727755787,-0.50345671350117,0.287394444940779,0.352098684983132,0.408917829267351,0.352554603241881,-0.514076808638782,0.229891307701599,0.345507181086166,0.422893293535466,0.392131653518249,-0.499059928112394,0.262795276165302,0.370545762684604,0.444966937246305,0.409245179647004,-0.499375276766101,0.346564752390687,0.346566764741375,0.390426134401744,0.429478176904598,-0.49641873016816,0.185646264261949,0.319328899414707,0.394216792946115,0.37077004863155,-0.405252338981946,-0.236876902336479,0.228895750704454
"Public","FUTACT15","Future Act: Graduate with honors","FUTACT15.nochance",0.0428114658025372,71,-0.142982078766609,-0.422245186761567,-0.654797910201976,0.379718130314198,0.609512628805326,0.600160567939467,0.540280416875756,-0.646913981481545,-0.665010966052934,-0.659980810910937,-0.623227910809842,-0.606634457828978,-0.614400421205798,-0.628104765510145,-0.615256140036446,-0.666074233207826,0.210683592290821,0.506607115585451,0.517568001762151,0.464018874385548,-0.621550295487368,0.338230135513451,0.49225364588671,0.56286146798468,0.470556395613156,-0.607594421345728,0.369931562922642,0.571412841239613,0.575624586229668,0.396452349639075,-0.591673723214463,0.219555675319561,0.564162622689697,0.559989577056525,0.466653252715486,-0.59881363004396,0.344631440595114,0.587891182792815,0.590245078790893,0.57796894898737,-0.661136472744385,0.19359483511541,0.363297457236844,0.548448179765696,0.458446712909674,-0.531553576462631,-0.484435937604015,0.251936190259253
"Private non-profit","FUTACT15","Future Act: Graduate with honors","FUTACT15.somechance",0.579876403490033,280,-0.100217947416638,0.136543950232847,0.474292862670285,-0.373384397563599,-0.416506829458501,-0.416280223730461,-0.325021978715925,0.451814555336647,0.416299271605787,0.394366598878355,0.337732967222164,0.338571168092124,0.422660948553483,0.446734158111606,0.425672844770412,0.456331871114466,-0.0596637198102766,-0.229040638912396,-0.405705948462576,-0.218071427557144,0.412459789542337,-0.222755934544313,-0.306883396135686,-0.361356568536207,-0.292322734263507,0.436449440280013,-0.258202304416577,-0.342686362737153,-0.390105864216792,-0.277231027166938,0.435465294812685,-0.244238669647011,-0.370085987678394,-0.381760377456624,-0.299823771424338,0.419840702644434,-0.372997392299119,-0.342888597313757,-0.323187632876803,-0.313359359571888,0.424921793957822,-0.379628846702908,-0.427379716181054,-0.349284008202549,-0.235970657821015,0.405527679287382,0.191015416208327,-0.352287067944718
"Public","FUTACT15","Future Act: Graduate with honors","FUTACT15.somechance",0.570041023166023,71,0.0630690835499447,0.294326830037845,0.592296152984748,-0.427571588799416,-0.562798804854622,-0.525710286844637,-0.429032953603162,0.564897248695529,0.563298692652073,0.555943512870026,0.525990184554063,0.5009365912536,0.534829419380185,0.540336851258709,0.552529616098502,0.607285534540219,-0.141878212788619,-0.435391452869513,-0.433689585403235,-0.412637507223778,0.525866757055921,-0.397122964964823,-0.423803330325195,-0.462066565884779,-0.363450603471896,0.512184649169407,-0.384428946855877,-0.457277817587453,-0.496701786664573,-0.301927440676167,0.494525284637376,-0.268823145115353,-0.548761504328498,-0.473055548295745,-0.351036902593436,0.509906907801265,-0.402673241546774,-0.54306567279548,-0.522814708387977,-0.464266094997773,0.581125674101728,-0.241964363818428,-0.397341881019463,-0.480309539879811,-0.305753072669485,0.47642576985575,0.397071716018647,-0.28125647570543
"Private non-profit","FUTACT15","Future Act: Graduate with honors","FUTACT15.verygoodchance",0.22214041036223,280,0.254245689996238,0.364319147458852,0.287748672208855,-0.191781068580569,-0.18227520307651,-0.227515754367909,-0.294700225749328,0.287046265778809,0.329622046413187,0.371530171954946,0.416282549428865,0.253281887113337,0.285420263902205,0.233652722832184,0.280662889239557,0.299414536790045,-0.0859328585118622,-0.170813286178534,-0.153032004898479,-0.243212044570674,0.294241929286774,-0.198065035908653,-0.176713017504528,-0.197754095597936,-0.210230168810121,0.283371551821382,-0.0952104001081701,-0.115530194065835,-0.216901487410242,-0.257298796983756,0.261611918384007,-0.135525107524436,-0.164139849172363,-0.228999190830712,-0.273749839667349,0.281592459927007,-0.147976805368786,-0.17472345461518,-0.24028373429463,-0.291593570581124,0.293554954234201,0.126568950076422,-0.02583571419192,-0.253663295077836,-0.333268654417601,0.199209673402439,0.168602973530716,0.0055640153181077
"Public","FUTACT15","Future Act: Graduate with honors","FUTACT15.verygoodchance",0.192248690016547,71,0.224149015652053,0.508268563307426,0.599577361964472,-0.166300238452388,-0.511675574466632,-0.605688123856364,-0.612860998363087,0.634126204644793,0.676352302333549,0.694020579457804,0.690524588345932,0.584512081803897,0.59800049167886,0.615118912325419,0.574702379308835,0.588567728655506,-0.121560843680337,-0.461057825360372,-0.569233405780361,-0.491174246531419,0.623855906450348,-0.149333125195692,-0.482981955072295,-0.596396289345662,-0.55613278682322,0.626646772345787,-0.22224876762619,-0.557063749804341,-0.605758213345314,-0.485423171454642,0.618624264029658,-0.0635152701390992,-0.458945362011387,-0.574405682085154,-0.539435065944798,0.598622740091397,-0.110346820579986,-0.470035621100601,-0.599603267181732,-0.625238974629324,0.628328279901743,-0.0790469840254085,-0.251231441948767,-0.595066388143957,-0.632739812837903,0.542149687066593,0.4063794011417,-0.189935550972333
"Private non-profit","FUTACT15","Future Act: Graduate with honors","FUTACT15.verylittlechance",0.163166179583093,280,-0.176677843428073,-0.409995265395059,-0.50159485561956,0.368948783838931,0.375647189092876,0.41446758551792,0.430215446882485,-0.48850076425802,-0.51048061587932,-0.540882963667271,-0.559751755645814,-0.402050984486462,-0.467303763307187,-0.436231741657966,-0.468318609223984,-0.506707573342804,0.122458302730713,0.266630347596777,0.337918171101904,0.323108788575198,-0.472391642560504,0.295479603451391,0.310332588115642,0.355426579327503,0.338558455788402,-0.474127472418815,0.224476431763608,0.268485576811172,0.395365424766381,0.366523556859736,-0.453538819428383,0.248011868408307,0.337963192073614,0.394140134054488,0.397076552380353,-0.464834794877542,0.330807034746547,0.338802676693279,0.383409552013674,0.420825167708125,-0.484342912727233,0.0744787456487756,0.239456376123043,0.418529626245792,0.43310491348364,-0.393723723163906,-0.255810827659627,0.179389500335653
"Public","FUTACT15","Future Act: Graduate with honors","FUTACT15.verylittlechance",0.194898821014892,71,-0.191262573843802,-0.488468738983923,-0.665800837369571,0.268563514428969,0.5833229163435,0.652209500926184,0.62281933416718,-0.684278616552412,-0.715474023324575,-0.729533589399664,-0.722592642468309,-0.613999414655326,-0.644829827585773,-0.658718313185298,-0.633728252669096,-0.66022635586545,0.116436476494073,0.498052400776848,0.594146479253775,0.529670904594769,-0.660526848904217,0.25060655209614,0.517308101381961,0.618806893166125,0.557029531295969,-0.660308297499718,0.298025095305296,0.575263546651378,0.644154913493647,0.482467984400244,-0.648229665118766,0.138211601873799,0.543686879185531,0.606248428483489,0.535121650282816,-0.636162066002744,0.214797419693278,0.540691373561968,0.648771565174449,0.641052026496024,-0.683164615375613,0.14663991173696,0.33616441191753,0.635029215463068,0.597701718398216,-0.589828002143957,-0.431672527676252,0.251495231429371
"Private non-profit","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.nochance",0.21598677293687,270,-0.130727515684018,-0.140305638398252,-0.240318418333849,0.121488859320943,0.23509199278622,0.24169166805978,0.18010505503997,-0.238683898899114,-0.247721185686759,-0.238522029922816,-0.173047911130017,-0.177031673524007,-0.274593727071715,-0.244124078335105,-0.237536344358875,-0.239646574033307,0.129374012691811,0.118192002696007,0.0786745836124067,0.0270131266125046,-0.144858827764146,0.178998752109982,0.242971875168284,0.241861806680032,0.0694885619213794,-0.254647665683714,0.123417069496797,0.255979616195621,0.158920861730611,0.185585785727072,-0.249513242498221,0.0988768745637344,0.203621253808469,0.218168161167255,0.165757323710767,-0.227235753480844,0.0731143953888883,0.20477462445658,0.287395400666874,0.200665345979297,-0.252715760156502,-0.0287425509412844,0.0416683709403066,0.19116025916315,0.216409696507407,-0.15632430220325,-0.160135065993522,0.0101626430169395
"Public","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.nochance",0.175794646961072,66,0.0817509068185717,-0.148732090671642,-0.557961969910568,0.367204279072399,0.601811200127928,0.543840282933638,0.278268914324666,-0.504677282066231,-0.506462503262239,-0.502772365124964,-0.462372593879644,-0.438506316214924,-0.481013360342182,-0.491499584087263,-0.486728082810497,-0.569836884893362,0.0594103300577106,0.463086078398564,0.434722735328146,0.197376626252484,-0.43842205335869,0.41923742989827,0.497160998400084,0.395805452655768,0.167290778038158,-0.424000251004258,0.335289520447506,0.487005935349349,0.46509743219919,0.169921552643167,-0.423694760856778,0.19316379140569,0.544764533987731,0.453749683088787,0.186596147425108,-0.406822091077019,0.342140621488354,0.574332814725835,0.55976153882308,0.320612170757619,-0.51849501142349,0.338676068285452,0.481223815240537,0.615746341161998,0.316980144554773,-0.580238122742731,-0.37081398839542,0.429764664940722
"Private non-profit","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.somechance",0.343742229318536,270,0.161214182054261,0.0298330264698271,0.236059092661398,-0.227645059187288,-0.250077837786445,-0.195624009132256,-0.104404217327569,0.212558114278149,0.18368766983389,0.140828780147115,0.0430492327774375,0.118865554006796,0.252360224463246,0.257812065204775,0.247866384025966,0.244711697903114,-0.0828110999106975,-0.107229996826348,-0.0510026850379881,-0.0241991527394909,0.108976164871822,-0.237444029380165,-0.189115725298108,-0.178279759055321,-0.0407617741552322,0.212789585209637,-0.202165385097313,-0.279186649701462,-0.133697624006897,-0.147040510820982,0.244124892368591,-0.173894131002289,-0.238925988842702,-0.196258597235695,-0.105889758574788,0.213203862092939,-0.18407216818931,-0.23630264892129,-0.244430320273264,-0.115978232288502,0.23267777891702,0.0749836029721272,0.0158531085020431,-0.103819561244147,-0.0902408439583734,0.051573773136285,0.123599533081645,0.0724792504729554
"Public","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.somechance",0.361325306239212,66,-0.00825757730486493,0.0611991046883712,0.414265645945775,-0.431914761769519,-0.439933866632218,-0.383762658978642,-0.113484397900173,0.344511839301091,0.308052149740775,0.280989029146286,0.238741184512371,0.334789841832753,0.379503684844253,0.344916995770934,0.378024124768006,0.410293823091337,-0.0696701240571599,-0.411988183105187,-0.284905643686641,-0.101676626717851,0.317764266874971,-0.491797636732955,-0.337653919556817,-0.297730892427003,-0.0894518050259549,0.321590166192461,-0.336599430868269,-0.294413285527586,-0.345664825790856,-0.0442743307448964,0.276541535486266,-0.346680358163193,-0.437487378090215,-0.291465089317841,-0.057954185877433,0.27848212854856,-0.398851388656004,-0.394711972450678,-0.392224396429572,-0.131287309111024,0.339386108650296,-0.219479736313501,-0.337623589413602,-0.452337716616968,-0.179900624336178,0.390929614709751,0.338158444048511,-0.285367647170348
"Private non-profit","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verygoodchance",0.197616336644462,270,-0.0280533336619578,0.139402042754921,0.139050802473186,0.0756554416552759,-0.124205866209736,-0.205123485852445,-0.164739042600496,0.156859886650271,0.204892550833807,0.249705893092335,0.260276169558629,0.167580316259304,0.187846541370304,0.134851046980547,0.111200513332004,0.11521883850358,-0.0994832651307237,-0.114767044341087,-0.114963757743019,0.0350313742555761,0.117734840652325,-0.097997079204079,-0.223687845981197,-0.174366675498285,-0.0213375773603971,0.177538258497362,-0.0292973806872205,-0.134210418240444,-0.144781398889743,-0.0697692743932143,0.133146227263239,0.0470896746947453,-0.0576310005775087,-0.168241900596221,-0.13378246067857,0.12959048468793,0.13906727490122,-0.0821952250651187,-0.224427434626432,-0.19181787544646,0.148208363085814,-0.0501546475193577,-0.138793927444956,-0.332046429309404,-0.385838623485884,0.313497447785115,0.139094839328939,-0.194109273771072
"Public","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verygoodchance",0.202733411975713,66,-0.164112028433132,0.0299525158184858,0.0824559483002143,0.228558667971086,-0.113217875854577,-0.128361884826971,-0.157459491926744,0.112983736599029,0.188886850956024,0.239967505802001,0.254142411796689,-0.00674497774274575,-0.0103388167912223,0.0795721466220069,0.0132226624305308,0.109145397523155,0.187825148196814,0.0314867167505537,-0.131987342325193,-0.097257597017735,0.0493732337052886,0.247298237001149,-0.1050792783281,-0.00136063187324933,-0.0552200441523903,0.0121022760673655,0.0783633633954619,-0.152029866967861,-0.0426550717036021,-0.0987938533436123,0.0834769589275145,0.316028287230946,-0.0165648101728604,-0.103857357691561,-0.0755525011094801,0.0372002377218088,0.224560485943388,-0.158576500474038,-0.160143511412231,-0.178019519805693,0.140447549494614,-0.152429069336651,-0.177142014024272,-0.250670483807704,-0.236875831855535,0.277610315946405,-0.115502505412668,-0.235779567456252
"Private non-profit","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verylittlechance",0.242654661100132,270,0.107798272076137,-0.00829673575065209,-0.0560059228334278,-0.0955117269902752,0.0565837028663951,0.119293422564098,0.0618958489460255,-0.0624491346978762,-0.0940543690293892,-0.138299979894234,-0.166988826794565,-0.0889165736751177,-0.0932681048454042,-0.0665712194427229,-0.0274755810992854,-0.0267504675661487,0.0214312800078227,0.09599990485313,0.106018940650899,-0.0821731432406619,-0.053257235365655,0.102466854221763,0.140934345262814,0.0471236627912143,-0.0470867742826839,-0.0679496867739435,0.0496302843376233,0.0677132426967881,0.100990126760716,-0.0606179780637407,-0.0380361622171675,-0.0661657734002285,-0.0101594289522703,0.101441049672859,0.0379269781424665,-0.0383583810531811,-0.162288464697276,0.0263060111058279,0.122306991854479,0.0825812400637337,-0.0445322067888203,0.0531644907586376,0.139274268502041,0.323980234770212,0.352509420199456,-0.298048780613563,-0.0775896406816799,0.227247464303992
"Public","FUTACT18","Future Act: Join a social fraternity, sorority, or club","FUTACT18.verylittlechance",0.260146634824003,66,0.176318837957028,0.0792406991402688,0.118090206618615,-0.360996939995966,-0.0945929369981991,-0.0582960700321204,0.0232357372601493,0.0790210232275255,-0.00235957040889145,-0.0607699302406415,-0.0883674814876372,0.20319679702939,0.212624099544806,0.117130721452978,0.182268958605415,0.0940661618719162,-0.315614392811311,-0.183276009519601,-0.0237904220628163,0.0182980581903626,0.12870497261824,-0.39054856574456,-0.0905940913194512,-0.176276595501239,-0.0267651892911168,0.167398612089505,-0.179614383000126,-0.0504003778849863,-0.142421954597329,-0.0124903865565384,0.101531042363245,-0.374537246124938,-0.183065960933589,-0.0899521325825061,-0.0581860744295695,0.15451093103024,-0.360584265755701,-0.0355257066664724,-0.015723509593077,0.0216457506984484,0.05781347059801,0.062867819459667,0.0542467808034857,0.135646135512051,0.187518714963395,-0.154319855464376,0.290260276634031,0.160466061350041
"Private non-profit","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.nochance",0.00513857286505436,280,0.128599607421913,-0.152075177795236,-0.246188408577845,0.0118350929020412,0.206842233353991,0.321079704134858,0.265411749863021,-0.27596196256517,-0.276805087441512,-0.295383343717666,-0.298332754917546,-0.230308700406482,-0.243892902896222,-0.210852548559451,-0.212102255104754,-0.184942239166413,-0.00545497029988517,0.237897607862923,0.23537828953538,0.149305810155796,-0.27742941198474,-0.00514431102345536,0.239986221814624,0.269450003640095,0.194303896305336,-0.275006240130143,0.013136917943743,0.141858997470528,0.248855976679824,0.205502265851984,-0.237795141781361,-0.0218781590525114,0.104351347751859,0.342487251135216,0.228497750689645,-0.252499296589951,-0.0415511036274576,0.113198832470489,0.204767590399521,0.297530105055339,-0.224515395156837,0.387485649018131,0.424198904628704,0.326782850551073,0.172976714678081,-0.373362942904314,-0.155837061816344,0.382788034731394
"Public","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.nochance",0.00541166456753131,71,-0.0481164753667584,-0.372925967369692,-0.539439477396045,0.396861127867965,0.576398021807687,0.515719943351541,0.291702869677949,-0.49759871323739,-0.475752847239209,-0.447945792549001,-0.419169117333016,-0.591139735272812,-0.558644927776982,-0.523437944032082,-0.498292602032467,-0.533719127210836,0.399402651596085,0.491368417462202,0.42399809250698,0.211074904742909,-0.517626542264079,0.415193349648343,0.543153960752002,0.475105151992287,0.207263406877913,-0.484756093123129,0.343560306272404,0.582392109581151,0.483288564784107,0.185563046191036,-0.459872432367893,0.21646623285884,0.49383049641957,0.516683496449995,0.25676916512118,-0.45963635230907,0.346929864181355,0.55127803729465,0.50164842404806,0.324970294009299,-0.496826918180916,0.283240879708053,0.374997412837549,0.415502468151037,0.176169267875315,-0.411804376099944,-0.565775197077248,0.279559367861008
"Private non-profit","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.somechance",0.368623871048099,280,-0.096535179099262,-0.357793232766835,-0.223306240439198,-0.062219047882729,0.110904954975588,0.301335497042911,0.385025735548529,-0.287218910522008,-0.338631029672515,-0.390367249721902,-0.447459323071687,-0.246967959805607,-0.225627539966201,-0.16670622054107,-0.194713495422231,-0.207456470733475,0.0509958715075981,0.179011568139343,0.212030952774198,0.219164344378214,-0.299847635339982,0.00210560769284158,0.154960555878216,0.262375732104242,0.245400801042332,-0.270744773288967,-0.0896560515288274,0.0382403118804832,0.272278363532743,0.293275742954015,-0.238893505659739,-0.0953941907024076,0.0377825793564154,0.275991073808861,0.367541190044779,-0.267244715921379,-0.0889178898541056,0.0861405005536606,0.268869803587701,0.398719705332859,-0.275258659481584,0.0904376098107035,0.223201894250613,0.369688460867571,0.382477386388598,-0.356058969591471,-0.152040703004048,0.223511802605691
"Public","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.somechance",0.40782131353305,71,-0.228184758313798,-0.526670515414386,-0.515293635455595,0.0221081977367133,0.429165623113227,0.560801851181361,0.586130245451196,-0.569303187524599,-0.609906336538795,-0.639276191376191,-0.652093347347695,-0.477842228083611,-0.469897042484131,-0.507920604973426,-0.468418230909012,-0.519862779755805,-0.0354956676401217,0.339083585409387,0.553731708880026,0.582791418740601,-0.579596462900104,-0.0418304463880742,0.389851991133159,0.531085975097704,0.522113448331074,-0.532904921121178,0.0575158133254506,0.46507949442017,0.540742058183159,0.472381226448429,-0.541906750780452,-0.121576590041768,0.329898799871068,0.529239535972272,0.555722742316428,-0.537672632615596,0.00182575026733809,0.429668659562732,0.563336209381532,0.571999486032604,-0.564409510259193,0.0905002452093078,0.248542928718267,0.53782159137944,0.558632366823717,-0.497761852490806,-0.237472685483161,0.186546102822145
"Private non-profit","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.verygoodchance",0.596478490295494,280,0.0781405386845244,0.367038605926546,0.28024246011953,0.0343934893607828,-0.16565798643718,-0.366154293641996,-0.425231484057135,0.344745384382598,0.389213879874889,0.435498975979563,0.479039260402881,0.293022157504102,0.279855808200687,0.222565045910971,0.245033003666406,0.256069395007162,-0.0601813573255251,-0.222619879622343,-0.260077646638089,-0.237770686139006,0.352313249384599,-0.0200968139813308,-0.203189823840324,-0.318215241104524,-0.275606966842138,0.327565829200843,0.0632029607588953,-0.0835946972935176,-0.329346274464993,-0.323782401625287,0.293889393557966,0.0776892622294175,-0.075419958255979,-0.341480505526633,-0.402804570024714,0.32007718025102,0.0683269871996831,-0.126435132466053,-0.314593310366408,-0.443052507531252,0.325537596229777,-0.15673697691718,-0.296497142973191,-0.425460004043946,-0.410576022490135,0.419482478441518,0.187035400355039,-0.283728827411401
"Public","FUTACT19","Future Act: Make at least a 'B' average","FUTACT19.verygoodchance",0.55009732354841,71,0.189761858630652,0.536256056430606,0.566109575575682,-0.0894883687886802,-0.491654219113615,-0.601452715712557,-0.589232694987717,0.607695871006665,0.644860355315035,0.668003781774632,0.671350520303698,0.53478626129312,0.520496844923748,0.552845281481677,0.512129780253472,0.569831077945988,-0.038975072351336,-0.388917192190811,-0.57198173930649,-0.569447793980462,0.614383323662345,-0.02885745332765,-0.439296964119203,-0.564252185062226,-0.516609399791972,0.567572802338371,-0.113971338741001,-0.518487783011738,-0.574668404744448,-0.464391783230437,0.572434448738526,0.0739178528108207,-0.384907196830115,-0.567033658626744,-0.547836097109318,0.565854054427208,-0.055871213181237,-0.492143649836446,-0.602396428086361,-0.583166542166565,0.604058872083607,-0.15980939198947,-0.316323174326114,-0.572555200876759,-0.537251274369655,0.544493719789454,0.311550675040703,-0.247229399441476
